date,open,high,low,close,volume
06/15/2020,83.30999755859375,86.41999816894531,83.13999938964844,85.75,138808928
06/16/2020,87.86000061035156,88.30000305175781,86.18000030517578,88.0199966430664,165428736
06/17/2020,88.79000091552734,88.8499984741211,87.7699966430664,87.9000015258789,114406504
06/18/2020,87.8499984741211,88.36000061035156,87.30999755859375,87.93000030517578,96820384
06/19/2020,88.66000366210938,89.13999938964844,86.29000091552734,87.43000030517578,264475808
06/22/2020,87.83000183105469,89.86000061035156,87.79000091552734,89.72000122070312,135445264
06/23/2020,91.0,93.08999633789062,90.56999969482422,91.62999725341797,212155472
06/24/2020,91.25,92.19999694824219,89.62999725341797,90.0199966430664,192623392
06/25/2020,90.16999816894531,91.25,89.38999938964844,91.20999908447266,137522512
06/26/2020,91.0999984741211,91.33000183105469,88.25,88.41000366210938,205256848
06/29/2020,88.30999755859375,90.54000091552734,87.81999969482422,90.44000244140625,130646080
06/30/2020,90.0199966430664,91.5,90.0,91.19999694824219,140223280
07/01/2020,91.27999877929688,91.83999633789062,90.9800033569336,91.02999877929688,110737232
07/02/2020,91.95999908447266,92.62000274658203,90.91000366210938,91.02999877929688,114041472
07/06/2020,92.5,93.94000244140625,92.47000122070312,93.45999908447266,118655648
07/07/2020,93.8499984741211,94.66000366210938,93.05999755859375,93.16999816894531,112424456
07/08/2020,94.18000030517578,95.37999725341797,94.08999633789062,95.33999633789062,117091880
07/09/2020,96.26000213623047,96.31999969482422,94.66999816894531,95.68000030517578,125642608
07/10/2020,95.33000183105469,95.9800033569336,94.70999908447266,95.91999816894531,90257320
07/13/2020,97.2699966430664,99.94999694824219,95.26000213623047,95.4800033569336,191649136
07/14/2020,94.83999633789062,97.25,93.87999725341797,97.05999755859375,170989360
07/15/2020,98.98999786376953,99.25,96.48999786376953,97.72000122070312,153197936
07/16/2020,96.55999755859375,97.41000366210938,95.91000366210938,96.5199966430664,110577672
07/17/2020,96.98999786376953,97.1500015258789,95.83999633789062,96.33000183105469,92186896
07/20/2020,96.41999816894531,98.5,96.05999755859375,98.36000061035156,90317904
07/21/2020,99.16999816894531,99.25,96.73999786376953,97.0,103645840
07/22/2020,96.69000244140625,97.97000122070312,96.5999984741211,97.2699966430664,89001648
07/23/2020,97.0,97.08000183105469,92.01000213623047,92.83999633789062,197004432
07/24/2020,90.98999786376953,92.97000122070312,89.13999938964844,92.61000061035156,185438864
07/27/2020,93.70999908447266,94.91000366210938,93.4800033569336,94.80999755859375,121214192
07/28/2020,94.37000274658203,94.55000305175781,93.25,93.25,103625504
07/29/2020,93.75,95.2300033569336,93.70999908447266,95.04000091552734,90329256
07/30/2020,94.19000244140625,96.30000305175781,93.7699966430664,96.19000244140625,158130016
07/31/2020,102.87999725341797,106.41999816894531,100.83000183105469,106.26000213623047,374295456
08/03/2020,108.19999694824219,111.63999938964844,107.88999938964844,108.94000244140625,308151392
08/04/2020,109.12999725341797,110.79000091552734,108.38999938964844,109.66999816894531,172792368
08/05/2020,109.37999725341797,110.38999938964844,108.9000015258789,110.05999755859375,121991952
08/06/2020,110.41000366210938,114.41000366210938,109.80000305175781,113.9000015258789,202428896
08/07/2020,113.19999694824219,113.66999816894531,110.29000091552734,111.11000061035156,198045616
08/10/2020,112.5999984741211,113.77999877929688,110.0,112.7300033569336,212403424
08/11/2020,111.97000122070312,112.4800033569336,109.11000061035156,109.37999725341797,187902368
08/12/2020,110.5,113.27999877929688,110.30000305175781,113.01000213623047,165944816
08/13/2020,114.43000030517578,116.04000091552734,113.93000030517578,115.01000213623047,210082064
08/14/2020,114.83000183105469,115.0,113.05000305175781,114.91000366210938,165565216
08/17/2020,116.05999755859375,116.08999633789062,113.95999908447266,114.61000061035156,119561440
08/18/2020,114.3499984741211,116.0,114.01000213623047,115.55999755859375,105633536
08/19/2020,115.9800033569336,117.16000366210938,115.61000061035156,115.70999908447266,145538016
08/20/2020,115.75,118.38999938964844,115.7300033569336,118.27999877929688,126907184
08/21/2020,119.26000213623047,124.87000274658203,119.25,124.37000274658203,338054656
08/24/2020,128.6999969482422,128.77999877929688,123.94000244140625,125.86000061035156,345937760
08/25/2020,124.69999694824219,125.18000030517578,123.05000305175781,124.83000183105469,211495792
08/26/2020,126.18000030517578,126.98999786376953,125.08000183105469,126.5199966430664,163022272
08/27/2020,127.13999938964844,127.4800033569336,123.83000183105469,125.01000213623047,155552384
08/28/2020,126.01000213623047,126.44000244140625,124.58000183105469,124.80999755859375,187629920
08/31/2020,127.58000183105469,131.0,126.0,129.0399932861328,225702688
09/01/2020,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,152470144
09/02/2020,137.58999633789062,137.97999572753906,127.0,131.39999389648438,200118992
09/03/2020,126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599648
09/04/2020,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607168
09/08/2020,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366560
09/09/2020,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940448
09/10/2020,120.36000061035156,120.5,112.5,113.48999786376953,182274384
09/11/2020,114.56999969482422,115.2300033569336,110.0,112.0,180860320
09/14/2020,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150080
09/15/2020,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642032
09/16/2020,115.2300033569336,116.0,112.04000091552734,112.12999725341797,155026672
09/17/2020,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178010976
09/18/2020,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104896
09/21/2020,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713808
09/22/2020,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055376
09/23/2020,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718672
09/24/2020,105.16999816894531,110.25,105.0,108.22000122070312,167743344
09/25/2020,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981440
09/28/2020,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400
09/29/2020,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,100060528
09/30/2020,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675184
10/01/2020,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120440
10/02/2020,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144711984
10/05/2020,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243840
10/06/2020,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498208
10/07/2020,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96848984
10/08/2020,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477152
10/09/2020,115.27999877929688,117.0,114.91999816894531,116.97000122070312,100506864
10/12/2020,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226768
10/13/2020,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330448
10/14/2020,121.0,123.02999877929688,119.62000274658203,121.19000244140625,151062304
10/15/2020,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,112559216
10/16/2020,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393808
10/19/2020,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639336
10/20/2020,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423728
10/21/2020,116.66999816894531,118.69999694824219,116.44999694824219,116.87000274658203,89945984
10/22/2020,117.44999694824219,118.04000091552734,114.58999633789062,115.75,101987952
10/23/2020,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572648
10/26/2020,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850656
10/27/2020,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276768
10/28/2020,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937824
10/29/2020,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129168
10/30/2020,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,190573472
11/02/2020,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866896
11/03/2020,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624448
11/04/2020,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,138235488
11/05/2020,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387072
11/06/2020,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457920
11/09/2020,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515312
11/10/2020,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,138023392
11/11/2020,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112294952
11/12/2020,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103350672
11/13/2020,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81688584
11/16/2020,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183016
11/17/2020,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74270976
11/18/2020,118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322112
11/19/2020,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,74112976
11/20/2020,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604288
11/23/2020,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959320
11/24/2020,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113874216
11/25/2020,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499232
11/27/2020,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,46691332
11/30/2020,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,169410176
12/01/2020,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,128166800
12/02/2020,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004192
12/03/2020,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967632
12/04/2020,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260424
12/07/2020,122.30999755859375,124.56999969482422,122.25,123.75,86711992
12/08/2020,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,82225512
12/09/2020,124.52999877929688,125.94999694824219,121.0,121.77999877929688,115089192
12/10/2020,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312168
12/11/2020,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939784
12/14/2020,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79075984
12/15/2020,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,157572256
12/16/2020,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208592
12/17/2020,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359808
12/18/2020,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,192541504
12/21/2020,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251552
12/22/2020,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,169351824
12/23/2020,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223696
12/24/2020,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,54930064
12/28/2020,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,124486240
12/29/2020,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,121047328
12/30/2020,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,96452128
12/31/2020,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,99116584
01/04/2021,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,143301888
01/05/2021,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664896
01/06/2021,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,155087968
01/07/2021,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,109578160
01/08/2021,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,105158248
01/11/2021,129.19000244140625,130.1699981689453,128.5,128.97999572753906,100620880
01/12/2021,128.5,129.69000244140625,126.86000061035156,128.8000030517578,91951144
01/13/2021,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,88636832
01/14/2021,130.8000030517578,131.0,128.75999450683594,128.91000366210938,90221752
01/15/2021,128.77999877929688,130.22000122070312,127.0,127.13999938964844,111598528
01/19/2021,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,90757328
01/20/2021,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,104319488
01/21/2021,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,120529544
01/22/2021,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,114459360
01/25/2021,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,157611712
01/26/2021,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,98390552
01/27/2021,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140843760
01/28/2021,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,142621120
01/29/2021,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,177523808
02/01/2021,133.75,135.3800048828125,130.92999267578125,134.13999938964844,106239824
02/02/2021,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,83305368
02/03/2021,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,89880936
02/04/2021,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,84183064
02/05/2021,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75693832
02/08/2021,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,71297216
02/09/2021,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774216
02/10/2021,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046560
02/11/2021,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64280028
02/12/2021,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60145128
02/16/2021,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576320
02/17/2021,131.25,132.22000122070312,129.47000122070312,130.83999633789062,98085248
02/18/2021,129.1999969482422,130.0,127.41000366210938,129.7100067138672,96856752
02/19/2021,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668832
02/22/2021,128.00999450683594,129.72000122070312,125.5999984741211,126.0,103916416
02/23/2021,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,158273024
02/24/2021,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,111039904
02/25/2021,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,148199536
02/26/2021,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,164560400
03/01/2021,123.75,127.93000030517578,122.79000091552734,127.79000091552734,116307888
03/02/2021,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,102260944
03/03/2021,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,112966336
03/04/2021,121.75,123.5999984741211,118.62000274658203,120.12999725341797,178154976
03/05/2021,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,153766608
03/08/2021,120.93000030517578,121.0,116.20999908447266,116.36000061035156,154376608
03/09/2021,119.02999877929688,122.05999755859375,118.79000091552734,121.08000183105469,129525776
03/10/2021,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,111943328
03/11/2021,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,103026512
03/12/2021,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,88105048
03/15/2021,121.41000366210938,124.0,120.41999816894531,123.98999786376953,92590552
03/16/2021,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,115227936
03/17/2021,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,111932640
03/18/2021,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,121469752
03/19/2021,119.9000015258789,121.43000030517578,119.66999816894531,119.98999786376953,185549520
03/22/2021,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,111912288
03/23/2021,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,95467144
03/24/2021,122.81999969482422,122.9000015258789,120.05999755859375,120.08999633789062,88530488
03/25/2021,119.54000091552734,121.66000366210938,119.0,120.58999633789062,98844680
03/26/2021,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,94071232
03/29/2021,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,80819200
03/30/2021,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,85671920
03/31/2021,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118323824
04/01/2021,123.66000366210938,124.18000030517578,122.48999786376953,123.0,75089136
04/05/2021,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,88651176
04/06/2021,126.5,127.12999725341797,125.6500015258789,126.20999908447266,80171256
04/07/2021,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,83466720
04/08/2021,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,88844592
04/09/2021,129.8000030517578,133.0399932861328,129.47000122070312,133.0,106686704
04/12/2021,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,91419984
04/13/2021,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,91266544
04/14/2021,134.94000244140625,135.0,131.66000366210938,132.02999877929688,87222784
04/15/2021,133.82000732421875,135.0,133.63999938964844,134.5,89347104
04/16/2021,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,84922384
04/19/2021,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,94264216
04/20/2021,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,94812352
04/21/2021,132.36000061035156,133.75,131.3000030517578,133.5,68847136
04/22/2021,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84566456
04/23/2021,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,78756776
04/26/2021,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,66905068
04/27/2021,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,66015804
04/28/2021,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,107760096
04/29/2021,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,151100960
04/30/2021,131.77999877929688,133.55999755859375,131.05999755859375,131.4600067138672,109839464
05/03/2021,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,75135104
05/04/2021,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,137564720
05/05/2021,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,84000896
05/06/2021,127.88999938964844,129.75,127.12999725341797,129.74000549316406,78128336
05/07/2021,130.85000610351562,131.25999450683594,129.47000122070312,130.2100067138672,78973272
05/10/2021,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,88071232
05/11/2021,123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142824
05/12/2021,123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172280
05/13/2021,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,105861336
05/14/2021,126.25,127.88999938964844,125.8499984741211,127.44999694824219,81917952
05/17/2021,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,74244624
05/18/2021,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,63342928
05/19/2021,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,92611992
05/20/2021,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,76857120
05/21/2021,127.81999969482422,128.0,125.20999908447266,125.43000030517578,79295440
05/24/2021,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,63092944
05/25/2021,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009480
05/26/2021,126.94999694824219,127.38999938964844,126.41999816894531,126.8499984741211,56575920
05/27/2021,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,94625600
05/28/2021,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,71311112
06/01/2021,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,67637120
06/02/2021,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,59278864
06/03/2021,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,76229168
06/04/2021,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169344
06/07/2021,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,71057552
06/08/2021,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,74403776
06/09/2021,127.20999908447266,127.75,126.5199966430664,127.12999725341797,56877936
06/10/2021,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,71186424
06/11/2021,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,53522372
06/14/2021,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,96906488
06/15/2021,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,62746332
06/16/2021,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,91815024
06/17/2021,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,96721672
06/18/2021,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,108953312
06/21/2021,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,79663312
06/22/2021,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,74783616
06/23/2021,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,60214200
06/24/2021,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,68711000
06/25/2021,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,70783744
06/28/2021,133.41000366210938,135.25,133.35000610351562,134.77999877929688,62111304
06/29/2021,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,64556080
06/30/2021,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,63261392
07/01/2021,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,52485780
07/02/2021,137.89999389648438,140.0,137.75,139.9600067138672,78945568
07/06/2021,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,108181792
07/07/2021,143.52999877929688,144.88999938964844,142.66000366210938,144.57000732421875,104911592
07/08/2021,141.5800018310547,144.05999755859375,140.66000366210938,143.24000549316406,105575456
07/09/2021,142.75,145.64999389648438,142.64999389648438,145.11000061035156,99890800
07/12/2021,146.2100067138672,146.32000732421875,144.0,144.5,76299720
07/13/2021,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,100827096
07/14/2021,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,127050784
07/15/2021,149.24000549316406,150.0,147.08999633789062,148.47999572753906,106820296
07/16/2021,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,93251424
07/19/2021,143.75,144.07000732421875,141.6699981689453,142.4499969482422,121434568
07/20/2021,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,96350032
07/21/2021,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,74993456
07/22/2021,145.94000244140625,148.19000244140625,145.80999755859375,146.8000030517578,77338160
07/23/2021,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,71447416
07/26/2021,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,72434088
07/27/2021,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,104818576
07/28/2021,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,118931192
07/29/2021,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,56699476
07/30/2021,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,70440624
08/02/2021,146.36000061035156,146.9499969482422,145.25,145.52000427246094,62879960
08/03/2021,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,64786616
08/04/2021,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,56368272
08/05/2021,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,46397672
08/06/2021,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,54126812
08/09/2021,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,48908688
08/10/2021,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,69023080
08/11/2021,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,48493464
08/12/2021,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,73779112
08/13/2021,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,59375008
08/16/2021,148.52999877929688,151.19000244140625,146.47000122070312,151.1199951171875,103558784
08/17/2021,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,92229736
08/18/2021,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,86325992
08/19/2021,145.02999877929688,148.0,144.5,146.6999969482422,86960312
08/20/2021,147.44000244140625,148.5,146.77999877929688,148.19000244140625,60549632
08/23/2021,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,60131808
08/24/2021,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,48606428
08/25/2021,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,58991296
08/26/2021,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,48597196
08/27/2021,147.47999572753906,148.75,146.8300018310547,148.60000610351562,55802388
08/30/2021,149.0,153.49000549316406,148.61000061035156,153.1199951171875,90956720
08/31/2021,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,86453120
09/01/2021,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,80313712
09/02/2021,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,71171320
